Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-02 23:00,2023,12,2,23:00,1.1,,-2.9,,74,,0,,34,,11,,,,101,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 00:00,2023,12,3,00:00,0.8,,-2.8,,77,,0,,36,,8,,,,101.03,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 01:00,2023,12,3,01:00,0.5,,-3.7,,74,,0,,36,,13,,,,101.01,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 02:00,2023,12,3,02:00,0.1,,-3.9,,75,,0,,36,,11,,,,100.99,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 03:00,2023,12,3,03:00,0.1,,-3.7,,76,,0,,36,,9,,,,101,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 04:00,2023,12,3,04:00,-0.1,,-4,,75,,0,,36,,9,,,,100.98,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 05:00,2023,12,3,05:00,-0.3,,-4.1,,76,,0,,36,,8,,,,100.96,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 06:00,2023,12,3,06:00,-0.7,,-4.2,,77,,0,,1,,10,,,,100.94,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 07:00,2023,12,3,07:00,-0.8,,-4.1,,78,,0,,36,,7,,,,100.94,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 08:00,2023,12,3,08:00,-0.5,,-3.2,,82,,0,,2,,6,,,,100.92,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 09:00,2023,12,3,09:00,0.4,,-1,,90,,0,,6,,15,,,,100.81,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 10:00,2023,12,3,10:00,0.2,,-2.3,,83,,0,,5,,14,,,,100.77,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 11:00,2023,12,3,11:00,0.1,,-2.6,,82,,0,,5,,15,,,,100.71,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 12:00,2023,12,3,12:00,-0.2,,-3.2,,81,,0,,6,,20,,,,100.61,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 13:00,2023,12,3,13:00,-0.7,,-3.5,,81,,0,,6,,20,,,,100.53,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 14:00,2023,12,3,14:00,-0.7,,-3.5,,81,,0,,6,,15,,,,100.53,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 15:00,2023,12,3,15:00,-0.5,,-2.6,,86,,0,,6,,16,,,,100.44,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 16:00,2023,12,3,16:00,-0.2,,-1.9,,89,,0.1,,7,,19,,,,100.35,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 17:00,2023,12,3,17:00,-0.2,,-1.4,,92,,1.1,,7,,18,,,,100.18,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 18:00,2023,12,3,18:00,-0.1,,-1.2,,92,,1.5,,7,,16,,,,100.07,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 19:00,2023,12,3,19:00,0.1,,-1,,93,,0.9,,7,,20,,,,99.94,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 20:00,2023,12,3,20:00,0.2,,-0.9,,92,,1,,8,,16,,,,99.84,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 21:00,2023,12,3,21:00,0.2,,-0.7,,93,,1.7,,8,,13,,,,99.74,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 22:00,2023,12,3,22:00,0.1,,-0.7,,94,,1.6,,8,,10,,,,99.63,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-03 23:00,2023,12,3,23:00,0.2,,-0.6,,94,,0.8,,8,,8,,,,99.55,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 00:00,2023,12,4,00:00,0.2,,-0.6,,94,,0.6,,7,,7,,,,99.5,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 01:00,2023,12,4,01:00,0.1,,-0.6,,95,,1,,6,,5,,,,99.45,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 02:00,2023,12,4,02:00,-0.1,,-0.8,,95,,1.2,,7,,5,,,,99.36,,,,-2,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 03:00,2023,12,4,03:00,-0.1,,-0.8,,95,,0.5,,7,,5,,,,99.29,,,,-2,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 04:00,2023,12,4,04:00,-0.2,,-1,,94,,0.3,,7,,5,,,,99.25,,,,-2,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 05:00,2023,12,4,05:00,-0.5,,-1.3,,94,,0.5,,,M,,M,,,99.2,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 06:00,2023,12,4,06:00,-0.7,,-1.4,,95,,0.3,,,M,,M,,,99.17,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 07:00,2023,12,4,07:00,-0.8,,-1.4,,95,,0.8,,,M,,M,,,99.22,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 08:00,2023,12,4,08:00,-0.8,,-1.4,,95,,1.1,,,M,,M,,,99.28,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 09:00,2023,12,4,09:00,-0.8,,-1.4,,96,,0.9,,,M,,M,,,99.29,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 10:00,2023,12,4,10:00,-1.1,,-1.8,,95,,1,,,M,,M,,,99.33,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 11:00,2023,12,4,11:00,-1,,-1.5,,96,,0.9,,,M,,M,,,99.41,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 12:00,2023,12,4,12:00,-1.3,,-1.8,,96,,0.8,,,M,,M,,,99.5,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 13:00,2023,12,4,13:00,-1.1,,-1.7,,96,,0.8,,,M,,M,,,99.56,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 14:00,2023,12,4,14:00,-1.1,,-2,,94,,0.2,,,M,,M,,,99.62,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 15:00,2023,12,4,15:00,-1.1,,-2.1,,93,,0,,,M,,M,,,99.71,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 16:00,2023,12,4,16:00,-1,,-2.3,,91,,0,,,M,,M,,,99.72,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 17:00,2023,12,4,17:00,-0.7,,-1.9,,91,,0.1,,,M,,M,,,99.74,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 18:00,2023,12,4,18:00,-0.6,,-1.8,,92,,0,,,M,,M,,,99.75,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 19:00,2023,12,4,19:00,-0.5,,-1.3,,94,,0.1,,,M,,M,,,99.78,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 20:00,2023,12,4,20:00,-0.4,,-1.2,,95,,0.7,,,M,,M,,,99.86,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 21:00,2023,12,4,21:00,-1.3,,-2.1,,94,,0.3,,,M,,M,,,99.99,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 22:00,2023,12,4,22:00,-1.8,,-2.6,,94,,0.5,,,M,,M,,,100.05,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-04 23:00,2023,12,4,23:00,-1.9,,-2.6,,95,,0.3,,,M,,M,,,100.14,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 00:00,2023,12,5,00:00,-1.9,,-3,,93,,0.1,,,M,,M,,,100.19,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 01:00,2023,12,5,01:00,-2.1,,-2.8,,95,,0.5,,,M,,M,,,100.26,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 02:00,2023,12,5,02:00,-3,,-3.5,,96,,0.2,,,M,,M,,,100.3,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 03:00,2023,12,5,03:00,-2.8,,-3.3,,96,,0.1,,,M,,M,,,100.37,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 04:00,2023,12,5,04:00,-2.8,,-3.7,,94,,0,,,M,,M,,,100.41,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 05:00,2023,12,5,05:00,-2.7,,-3.4,,95,,0.1,,,M,,M,,,100.46,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 06:00,2023,12,5,06:00,-2.6,,-3.4,,94,,0,,,M,,M,,,100.48,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 07:00,2023,12,5,07:00,-2.5,,-3.5,,93,,0,,,M,,M,,,100.55,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 08:00,2023,12,5,08:00,-2.4,,-3.3,,94,,0,,,M,,M,,,100.63,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 09:00,2023,12,5,09:00,-2.2,,-3.3,,92,,0,,,M,,M,,,100.65,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 10:00,2023,12,5,10:00,-2.4,,-3.7,,91,,0,,,M,,M,,,100.68,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 11:00,2023,12,5,11:00,-2.7,,-4,,91,,0,,,M,,M,,,100.72,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 12:00,2023,12,5,12:00,-2.7,,-3.9,,92,,0,,,M,,M,,,100.74,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 13:00,2023,12,5,13:00,-3,,-3.9,,93,,0,,,M,,M,,,100.78,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 14:00,2023,12,5,14:00,-2.9,,-3.7,,94,,0,,,M,,M,,,100.84,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 15:00,2023,12,5,15:00,-2.8,,-3.8,,93,,0,,,M,,M,,,100.87,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 16:00,2023,12,5,16:00,-2.9,,-4,,92,,0,,,M,,M,,,100.88,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 17:00,2023,12,5,17:00,-3.1,,-4,,93,,0,,,M,,M,,,100.84,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 18:00,2023,12,5,18:00,-3.1,,-4.2,,92,,0,,,M,,M,,,100.85,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 19:00,2023,12,5,19:00,-3,,-4.1,,92,,0,,,M,,M,,,100.85,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 20:00,2023,12,5,20:00,-3.2,,-4.2,,92,,0,,,M,,M,,,100.87,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 21:00,2023,12,5,21:00,-3.3,,-4.4,,92,,0.1,,,M,,M,,,100.89,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 22:00,2023,12,5,22:00,-3.4,,-4.7,,91,,0,,,M,,M,,,100.9,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-05 23:00,2023,12,5,23:00,-3.7,,-4.8,,92,,0,,,M,,M,,,100.92,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 00:00,2023,12,6,00:00,-4.1,,-5.4,,91,,0,,,M,,M,,,100.96,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 01:00,2023,12,6,01:00,-4.5,,-5.7,,92,,0,,,M,,M,,,100.99,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 02:00,2023,12,6,02:00,-4.7,,-5.9,,92,,0,,,M,,M,,,101,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 03:00,2023,12,6,03:00,-4.8,,-6,,91,,0,,,M,,M,,,100.98,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 04:00,2023,12,6,04:00,-4.9,,-6.2,,91,,0,,,M,,M,,,100.98,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 05:00,2023,12,6,05:00,-5.7,,-7.1,,90,,0,,,M,,M,,,100.98,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 06:00,2023,12,6,06:00,-6.5,,-8.1,,89,,0,,,M,,M,,,100.97,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 07:00,2023,12,6,07:00,-6.8,,-8.3,,89,,0,,,M,,M,,,100.97,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 08:00,2023,12,6,08:00,-7.2,,-8.9,,88,,0,,,M,,M,,,100.98,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 09:00,2023,12,6,09:00,-7.7,,-9.3,,88,,0,,,M,,M,,,100.96,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 10:00,2023,12,6,10:00,-8.6,,-9.9,,90,,0,,,M,,M,,,100.97,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 11:00,2023,12,6,11:00,-9.9,,-12.2,,83,,0,,,M,,M,,,101,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 12:00,2023,12,6,12:00,-11.3,,-13.8,,82,,0,,,M,,M,,,101.07,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 13:00,2023,12,6,13:00,-11.9,,-14.4,,82,,0,,,M,,M,,,101.1,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 14:00,2023,12,6,14:00,-12,,-15.1,,78,,0,,,M,,M,,,101.13,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 15:00,2023,12,6,15:00,-11.4,,-15.1,,74,,0,,,M,,M,,,101.16,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 16:00,2023,12,6,16:00,-10.8,,-14.7,,73,,0,,,M,,M,,,101.12,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 17:00,2023,12,6,17:00,-10.7,,-14.6,,73,,0,,,M,,M,,,101.08,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 18:00,2023,12,6,18:00,-10.3,,-14.4,,72,,0,,,M,,M,,,101.05,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 19:00,2023,12,6,19:00,-9.9,,-13.8,,73,,0,,31,,4,,,,101.04,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 20:00,2023,12,6,20:00,-10,,-13.2,,78,,0,,29,,4,,,,101.05,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 21:00,2023,12,6,21:00,-10,,-12.6,,81,,0,,32,,4,,,,101.08,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 22:00,2023,12,6,22:00,-10.5,,-13.7,,77,,0,,32,,4,,,,101.06,,,,-13,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-06 23:00,2023,12,6,23:00,-11.9,,-14.4,,82,,0,,29,,3,,,,101.09,,,,-14,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 00:00,2023,12,7,00:00,-11.5,,-13.7,,84,,0,,30,,5,,,,101.1,,,,-15,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 01:00,2023,12,7,01:00,-12.6,,-14.3,,87,,0,,28,,3,,,,101.08,,,,-15,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 02:00,2023,12,7,02:00,-15.2,,-16.1,,93,,0,,,,0,,,,101.06,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 03:00,2023,12,7,03:00,-14.8,,-16.3,,88,,0,,23,,3,,,,101.01,,,,-17,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 04:00,2023,12,7,04:00,-13.7,,-15.3,,88,,0,,25,,3,,,,101.02,,,,-16,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 05:00,2023,12,7,05:00,-13.9,,-15.6,,87,,0,,21,,4,,,,100.97,,,,-17,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 06:00,2023,12,7,06:00,-14.3,,-16,,87,,0,,19,,3,,,,100.89,,,,-16,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 07:00,2023,12,7,07:00,-13.9,,-15.6,,87,,0,,22,,4,,,,100.9,,,,-17,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 08:00,2023,12,7,08:00,-13.2,,-15,,87,,0,,21,,3,,,,100.9,,,,-15,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 09:00,2023,12,7,09:00,-12.9,,-14.8,,86,,0,,20,,3,,,,100.79,,,,-15,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 10:00,2023,12,7,10:00,-12.6,,-14.4,,87,,0,,,,0,,,,100.74,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 11:00,2023,12,7,11:00,-11.6,,-13.4,,86,,0,,,,0,,,,100.72,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 12:00,2023,12,7,12:00,-11.1,,-12.9,,87,,0,,,,0,,,,100.69,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 13:00,2023,12,7,13:00,-10.8,,-12.7,,86,,0.1,,8,,4,,,,100.63,,,,-13,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 14:00,2023,12,7,14:00,-10.9,,-12.7,,86,,0,,8,,3,,,,100.59,,,,-13,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 15:00,2023,12,7,15:00,-10.2,,-12.3,,85,,0.1,,8,,3,,,,100.62,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 16:00,2023,12,7,16:00,-10,,-12.1,,84,,0.4,,8,,5,,,,100.54,,,,-13,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 17:00,2023,12,7,17:00,-9.5,,-11.6,,85,,0.2,,8,,5,,,,100.43,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 18:00,2023,12,7,18:00,-9.3,,-11.3,,85,,0.2,,8,,5,,,,100.39,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 19:00,2023,12,7,19:00,-8.9,,-10.9,,86,,0.2,,8,,6,,,,100.35,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 20:00,2023,12,7,20:00,-8.7,,-10.5,,87,,0.1,,7,,5,,,,100.42,,,,-11,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 21:00,2023,12,7,21:00,-8.4,,-10.3,,86,,0,,8,,6,,,,100.44,,,,-12,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 22:00,2023,12,7,22:00,-8.1,,-9.9,,86,,0,,8,,4,,,,100.52,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-07 23:00,2023,12,7,23:00,-8,,-9.9,,86,,0,,8,,6,,,,100.55,,,,-11,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 00:00,2023,12,8,00:00,-7.8,,-9.8,,86,,0,,6,,3,,,,100.63,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 01:00,2023,12,8,01:00,-7.7,,-9.8,,85,,0,,8,,5,,,,100.67,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 02:00,2023,12,8,02:00,-7.6,,-9.6,,85,,0,,6,,3,,,,100.73,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 03:00,2023,12,8,03:00,-7.5,,-10,,82,,0,,7,,4,,,,100.74,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 04:00,2023,12,8,04:00,-7.3,,-9.5,,84,,0,,6,,3,,,,100.78,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 05:00,2023,12,8,05:00,-7.1,,-8.8,,88,,0,,6,,4,,,,100.82,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 06:00,2023,12,8,06:00,-6.8,,-8.9,,85,,0,,6,,3,,,,100.89,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 07:00,2023,12,8,07:00,-6.7,,-9.2,,83,,0,,5,,3,,,,100.96,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 08:00,2023,12,8,08:00,-6.8,,-9.3,,82,,0,,6,,4,,,,101,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 09:00,2023,12,8,09:00,-6.6,,-9.4,,81,,0,,7,,5,,,,101.05,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 10:00,2023,12,8,10:00,-6.6,,-9.5,,80,,0,,8,,5,,,,101.07,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 11:00,2023,12,8,11:00,-6.7,,-9.2,,83,,0,,8,,4,,,,101.13,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 12:00,2023,12,8,12:00,-6.7,,-8.9,,84,,0,,8,,5,,,,101.15,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 13:00,2023,12,8,13:00,-6.5,,-8.9,,83,,0,,7,,7,,,,101.2,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 14:00,2023,12,8,14:00,-6.4,,-8.5,,85,,0,,8,,7,,,,101.23,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 15:00,2023,12,8,15:00,-6.1,,-8.5,,83,,0,,9,,9,,,,101.21,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 16:00,2023,12,8,16:00,-5.7,,-8.1,,83,,0,,9,,7,,,,101.25,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 17:00,2023,12,8,17:00,-5.4,,-7.6,,84,,0,,8,,11,,,,101.13,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 18:00,2023,12,8,18:00,-5,,-7.2,,85,,0,,8,,12,,,,101.09,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 19:00,2023,12,8,19:00,-4.8,,-6.9,,85,,0,,7,,11,,,,101.02,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 20:00,2023,12,8,20:00,-4.6,,-6.7,,85,,0,,7,,16,,,,101.02,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 21:00,2023,12,8,21:00,-4.5,,-6.6,,85,,0,,8,,15,,,,101.01,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 22:00,2023,12,8,22:00,-4.9,,-6.9,,86,,0,,7,,15,,,,100.98,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-08 23:00,2023,12,8,23:00,-4.9,,-6.9,,86,,0,,7,,15,,,,100.99,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 00:00,2023,12,9,00:00,-4.6,,-6.4,,87,,0,,8,,18,,,,100.99,,,,-11,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 01:00,2023,12,9,01:00,-4.4,,-6.2,,88,,0,,8,,18,,,,100.98,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 02:00,2023,12,9,02:00,-4.2,,-5.9,,88,,0,,7,,18,,,,100.98,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 03:00,2023,12,9,03:00,-4,,-5.6,,88,,0,,8,,21,,,,100.94,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 04:00,2023,12,9,04:00,-3.8,,-5.4,,89,,0,,8,,21,,,,100.95,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 05:00,2023,12,9,05:00,-3.7,,-5.2,,89,,0,,8,,18,,,,100.93,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 06:00,2023,12,9,06:00,-3.6,,-5.2,,89,,0,,8,,18,,,,100.92,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 07:00,2023,12,9,07:00,-3.5,,-5,,89,,0,,8,,16,,,,100.91,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 08:00,2023,12,9,08:00,-3.4,,-4.9,,90,,0,,8,,15,,,,100.94,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 09:00,2023,12,9,09:00,-3.4,,-4.9,,90,,0,,8,,16,,,,100.91,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 10:00,2023,12,9,10:00,-3.5,,-4.9,,90,,0,,8,,15,,,,100.89,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 11:00,2023,12,9,11:00,-3.4,,-4.7,,90,,0,,7,,15,,,,100.9,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 12:00,2023,12,9,12:00,-3.3,,-4.7,,90,,0,,7,,17,,,,100.9,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 13:00,2023,12,9,13:00,-3.2,,-4.5,,90,,0,,8,,15,,,,100.9,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 14:00,2023,12,9,14:00,-2.8,,-4.2,,90,,0,,7,,15,,,,100.91,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2023-12-09 15:00,2023,12,9,15:00,-2.3,,-3.8,,90,,0,,8,,15,,,,100.94,,,,-7,,
